40.428773, -86.912430
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428758, -86.912451
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
40.428773, -86.912560
